system,seed,torsion,atom_indices,start_deg,final_deg,delta_deg
7A_N203C_TRANSFER,271828,5,8-6-7-10,128.9492965251461,128.5275573413607,-0.4217391837854052
7A_N203C_TRANSFER,271828,6,7-6-8-4,-150.58203568449082,-142.02862429207752,8.553411392413295
7A_N203C_TRANSFER,271828,7,7-6-9-1,39.255643803922,50.32638502582273,11.070741221900732
7A_N203C_TRANSFER,271828,8,13-12-16-0,-146.14873636564627,-159.91909492213173,-13.770358556485462
7A_N203C_TRANSFER,271828,9,23-22-24-0,89.85828809235579,91.94237454488926,2.0840864525334837
7A_N203C_TRANSFER,161803,1,24-0-16-12,93.6186015901038,112.34135876058367,18.722757170479895
7A_N203C_TRANSFER,161803,2,16-0-24-2,10.351971172975647,42.2307975282189,31.878826355243262
7A_N203C_TRANSFER,161803,3,15-3-9-1,0.7081065263347587,0.7664670801659424,0.058360553831192874
7A_N203C_TRANSFER,161803,4,9-3-15-17,176.4423504342918,144.26612146899822,-32.176228965293575
7A_N203C_TRANSFER,161803,5,8-6-7-10,128.9492965251461,128.5275573413607,-0.4217391837854052
7A_N203C_TRANSFER,161803,6,7-6-8-4,-150.58203568449082,-142.02862429207752,8.553411392413295
7A_N203C_TRANSFER,161803,7,7-6-9-1,39.255643803922,50.32638502582273,11.070741221900732
7A_N203C_TRANSFER,161803,8,13-12-16-0,-146.14873636564627,-159.91909492213173,-13.770358556485462
7A_N203C_TRANSFER,161803,9,23-22-24-0,89.85828809235579,91.94237454488926,2.0840864525334837
7B_K196H,314159,1,24-0-16-12,93.59152934342461,91.4618039582693,-2.129725385155325
7B_K196H,314159,2,16-0-24-2,10.404645984972314,8.232583537436861,-2.1720624475354384
7B_K196H,314159,3,15-3-9-1,0.741670705368987,0.6748667259714951,-0.06680397939749128
7B_K196H,314159,4,9-3-15-17,176.42889081495593,167.57537728090222,-8.853513534053718
7B_K196H,314159,5,8-6-7-10,128.96962454059806,126.91673642046375,-2.0528881201342983
