"pose_id","arm","seed","model","source","source_sha256","outcome","reason","mapped_atoms","sdf_atoms","interaction_count","perception_degraded","feature_receipt","recognition_observation"
"N_ACETYL_AMINE_B:172904:model-17","N_ACETYL_AMINE_B","172904","17","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","ADMITTED_ADEQUATE","ADMITTED","66","66","2","false","00c483360dde35636e4bf9089d9faafcee30821c302cc5a5149d87c5ca6c9d08","N_ACETYL_AMINE_B:172904:model-17"
"N_ACETYL_AMINE_B:172904:model-18","N_ACETYL_AMINE_B","172904","18","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","755c69a3845e14fcaf8d9fa61bc65fc4984ed75794a3649fbf2061828f8b0b63","N_ACETYL_AMINE_B:172904:model-18"
"N_ACETYL_AMINE_B:172904:model-19","N_ACETYL_AMINE_B","172904","19","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","ADMITTED_ADEQUATE","ADMITTED","66","66","3","false","8affd9583d987f12ec1c0530b695a1a0a991e193ca255abf224ee49cd0f0b291","N_ACETYL_AMINE_B:172904:model-19"
"N_ACETYL_AMINE_B:172904:model-2","N_ACETYL_AMINE_B","172904","2","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","b886106d0f99b4b33f64298e17e6fd3778d9818e1f4262fc5f63ab278acc6b48","N_ACETYL_AMINE_B:172904:model-2"
"N_ACETYL_AMINE_B:172904:model-20","N_ACETYL_AMINE_B","172904","20","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","ADMITTED_ADEQUATE","ADMITTED","66","66","3","false","8040476fe3f622d8391d87ef7a3576568979eebf24baa56777eb48b33824c438","N_ACETYL_AMINE_B:172904:model-20"
"N_ACETYL_AMINE_B:172904:model-3","N_ACETYL_AMINE_B","172904","3","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","10561bab90370553967866e8644948b6cdf55cb034a199b47fc465c96da59da4","N_ACETYL_AMINE_B:172904:model-3"
"N_ACETYL_AMINE_B:172904:model-4","N_ACETYL_AMINE_B","172904","4","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","889c4f23468f698a489f0e7d6d5780c83e84c622cdbe8b7634598a2ef24062a1","N_ACETYL_AMINE_B:172904:model-4"
"N_ACETYL_AMINE_B:172904:model-5","N_ACETYL_AMINE_B","172904","5","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","ADMITTED_ADEQUATE","ADMITTED","66","66","5","false","d1f68258c29c23e302283192cec40fbfea39185450e5aa2c823a1fbc1c3c26a7","N_ACETYL_AMINE_B:172904:model-5"
"N_ACETYL_AMINE_B:172904:model-6","N_ACETYL_AMINE_B","172904","6","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","ADMITTED_ADEQUATE","ADMITTED","66","66","3","false","85298fbd4fda8dd808f118d79646bfca37dac91f6c0ff248f5d9fdb72444f09f","N_ACETYL_AMINE_B:172904:model-6"
"N_ACETYL_AMINE_B:172904:model-7","N_ACETYL_AMINE_B","172904","7","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","854e4cf5652a3838bb8a1e97e224344a9e0610dc060ef2038704eb14bec36c1d","N_ACETYL_AMINE_B:172904:model-7"
"N_ACETYL_AMINE_B:172904:model-8","N_ACETYL_AMINE_B","172904","8","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","ADMITTED_ADEQUATE","ADMITTED","66","66","5","false","1762276e549f77711adde994141e020012459823002dbd34e33ec39b0563daf4","N_ACETYL_AMINE_B:172904:model-8"
"N_ACETYL_AMINE_B:172904:model-9","N_ACETYL_AMINE_B","172904","9","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed172904.pdbqt","19b967277f73d4737c9931949a38c4a0a4bafd81a940f8d90e5d64429bb3fe2f","ADMITTED_ADEQUATE","ADMITTED","66","66","5","false","5a0421b9f34b5db1642cb74ee45125a6ec0973b54cb517950e51afd0c51fcabd","N_ACETYL_AMINE_B:172904:model-9"
"N_ACETYL_AMINE_B:483271:model-1","N_ACETYL_AMINE_B","483271","1","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","71f8f300fec00d018430357c4cb28795cf172e72a03de429fe136dcd0145512c","N_ACETYL_AMINE_B:483271:model-1"
"N_ACETYL_AMINE_B:483271:model-10","N_ACETYL_AMINE_B","483271","10","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","1","false","42409e6df9cd504012b7fbae494cb20ebc1926e11f44754bc1e72b1ec861bfd1","N_ACETYL_AMINE_B:483271:model-10"
"N_ACETYL_AMINE_B:483271:model-11","N_ACETYL_AMINE_B","483271","11","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","5","false","11354d3adada476fda74d30f48ae63922b1d7abc7b9b330cfa3df97fe699b437","N_ACETYL_AMINE_B:483271:model-11"
"N_ACETYL_AMINE_B:483271:model-12","N_ACETYL_AMINE_B","483271","12","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","d6fadce672535f932ec25df55480605a8a2ae412a3197dac074fd5472b81896d","N_ACETYL_AMINE_B:483271:model-12"
"N_ACETYL_AMINE_B:483271:model-13","N_ACETYL_AMINE_B","483271","13","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","5","false","45d296ff919170a1b123229d59a1646cbe7e46ae1fcc7a8bc4805f93cc7ac3c6","N_ACETYL_AMINE_B:483271:model-13"
"N_ACETYL_AMINE_B:483271:model-14","N_ACETYL_AMINE_B","483271","14","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","4b4d93f16fb9220fe5dfdd039be82bc017b6d2c0d7dca6de8bb87c84ed3b9d7c","N_ACETYL_AMINE_B:483271:model-14"
"N_ACETYL_AMINE_B:483271:model-15","N_ACETYL_AMINE_B","483271","15","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","0c8f7472e8d667172f78ab70069df460abb1d393d4a9e8a43a3d9528cef81a5a","N_ACETYL_AMINE_B:483271:model-15"
"N_ACETYL_AMINE_B:483271:model-16","N_ACETYL_AMINE_B","483271","16","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","492235310d9f4e4df6fd8cb577b418f4fa526bd015eeaed1c1edd7f332d03e01","N_ACETYL_AMINE_B:483271:model-16"
"N_ACETYL_AMINE_B:483271:model-17","N_ACETYL_AMINE_B","483271","17","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","2","false","27e33a6a06b1f44e0e7b68b9a5c4988528654608a81a17b88b705498329c253a","N_ACETYL_AMINE_B:483271:model-17"
"N_ACETYL_AMINE_B:483271:model-18","N_ACETYL_AMINE_B","483271","18","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","2","false","9b37b03b1aafd2b9400c2155915eb5d36433502a589d17c550c439ef53b6ade3","N_ACETYL_AMINE_B:483271:model-18"
"N_ACETYL_AMINE_B:483271:model-19","N_ACETYL_AMINE_B","483271","19","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","2","false","9be3dd5dd73fc1048db58af4b6110fe3b5f1f4c789dce5b5a627e7d96a05e337","N_ACETYL_AMINE_B:483271:model-19"
"N_ACETYL_AMINE_B:483271:model-2","N_ACETYL_AMINE_B","483271","2","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","07cf8e7c4958a4c2d357ed5d906805bfd3e43214e63c1dd75d3013cf7261c70e","N_ACETYL_AMINE_B:483271:model-2"
"N_ACETYL_AMINE_B:483271:model-20","N_ACETYL_AMINE_B","483271","20","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","bdd048d35c52c3e7cb153c374d477acae058d1ffa0761191c52716621ea4d754","N_ACETYL_AMINE_B:483271:model-20"
"N_ACETYL_AMINE_B:483271:model-3","N_ACETYL_AMINE_B","483271","3","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","d3242a920d66ec58f28c8e75f58e2f00be767713891992e769ad824b07cc71d6","N_ACETYL_AMINE_B:483271:model-3"
"N_ACETYL_AMINE_B:483271:model-4","N_ACETYL_AMINE_B","483271","4","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","c628c9b3328bf4eda7a4085bb997787cfcb56f49680114a611b4400fdfcb66eb","N_ACETYL_AMINE_B:483271:model-4"
"N_ACETYL_AMINE_B:483271:model-5","N_ACETYL_AMINE_B","483271","5","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","3ac3566bf2a10053ba9b3234cb7793b390dbc2ac503352545ec896b070c7787e","N_ACETYL_AMINE_B:483271:model-5"
"N_ACETYL_AMINE_B:483271:model-6","N_ACETYL_AMINE_B","483271","6","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","3","false","944163a87eddba9bf396fd9d1b4ce42b05666e3612c2cb90c5e1e62f090ed96c","N_ACETYL_AMINE_B:483271:model-6"
"N_ACETYL_AMINE_B:483271:model-7","N_ACETYL_AMINE_B","483271","7","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","154fe07d1a7190026fbca6a3c12fb57e93f6aac9c931b4a3d6f8ea374c508aa5","N_ACETYL_AMINE_B:483271:model-7"
"N_ACETYL_AMINE_B:483271:model-8","N_ACETYL_AMINE_B","483271","8","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","90b7b5a40cd5476860280957b20e4b33f135bf413d2728b1790c93e86ddbacf4","N_ACETYL_AMINE_B:483271:model-8"
"N_ACETYL_AMINE_B:483271:model-9","N_ACETYL_AMINE_B","483271","9","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed483271.pdbqt","1af4cabf87f2c465c77fcbd6acd4c2881e04802848198721b239cf6a0b5600f2","ADMITTED_ADEQUATE","ADMITTED","66","66","2","false","820637f2cf486817edf1ae924dbaad75d8dc1c80d05ee76fe70d6ff804c18597","N_ACETYL_AMINE_B:483271:model-9"
"N_ACETYL_AMINE_B:806519:model-1","N_ACETYL_AMINE_B","806519","1","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","b8f2523b1f6b4a92c21a5ccb3aebcb4b4621389dff0d53897846d3be1e6557c8","N_ACETYL_AMINE_B:806519:model-1"
"N_ACETYL_AMINE_B:806519:model-10","N_ACETYL_AMINE_B","806519","10","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","e733d52cd883df4d1c60bbbbf6aaf4a0bbe2ea3419b4745777e730f325fa32fd","N_ACETYL_AMINE_B:806519:model-10"
"N_ACETYL_AMINE_B:806519:model-11","N_ACETYL_AMINE_B","806519","11","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","5","false","8e6a206f735daa755808242ca39172d5b250255e8c63c070b25096254a2e427d","N_ACETYL_AMINE_B:806519:model-11"
"N_ACETYL_AMINE_B:806519:model-12","N_ACETYL_AMINE_B","806519","12","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","5","false","53b73f43dc15bf135e58e7fc35ee5f3c164b72ae7f9a2e2f1cf10a8a2e7047ec","N_ACETYL_AMINE_B:806519:model-12"
"N_ACETYL_AMINE_B:806519:model-13","N_ACETYL_AMINE_B","806519","13","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","5","false","15abc049b98ac8255bf39bc722f61e4354403e60795fd0fc1ad01f0f9be7b241","N_ACETYL_AMINE_B:806519:model-13"
"N_ACETYL_AMINE_B:806519:model-14","N_ACETYL_AMINE_B","806519","14","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","5e2f9ae5278b0207c4bf098f310ac76d191a7173ae1a9f48b23e262addf0ac4f","N_ACETYL_AMINE_B:806519:model-14"
"N_ACETYL_AMINE_B:806519:model-15","N_ACETYL_AMINE_B","806519","15","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","a03fab2b8097beb94458bd9d5bf644357458a3ba8957e71bc5169112e4e0008d","N_ACETYL_AMINE_B:806519:model-15"
"N_ACETYL_AMINE_B:806519:model-16","N_ACETYL_AMINE_B","806519","16","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","ca43900d9ad2dff789c18b552a5a73a0f8ec575ab546eccb370a2cd8dcb40776","N_ACETYL_AMINE_B:806519:model-16"
"N_ACETYL_AMINE_B:806519:model-17","N_ACETYL_AMINE_B","806519","17","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","0","false","7bf22fc77ce006f3c977e703cd192ab38ba69728070c168925f0bb7a2af7bf4c","N_ACETYL_AMINE_B:806519:model-17"
"N_ACETYL_AMINE_B:806519:model-18","N_ACETYL_AMINE_B","806519","18","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","3","false","5cc70ebafb5868d9777824c04a45a99e1a259bac0b616d80573727ca0494f2cd","N_ACETYL_AMINE_B:806519:model-18"
"N_ACETYL_AMINE_B:806519:model-19","N_ACETYL_AMINE_B","806519","19","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","3","false","0183adcf487b658b0d721abea11186e7d5835f82020b3883c425b81373a4b0fd","N_ACETYL_AMINE_B:806519:model-19"
"N_ACETYL_AMINE_B:806519:model-2","N_ACETYL_AMINE_B","806519","2","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","ba5f2c68ab72df3da8213dfeb6245aaeba9867164afc4db84855182d8cd03c10","N_ACETYL_AMINE_B:806519:model-2"
"N_ACETYL_AMINE_B:806519:model-20","N_ACETYL_AMINE_B","806519","20","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","4","false","70b437edfb879f0867f7f7429a1fff52aeb8f6627b469ce4bb62ffef228e82f7","N_ACETYL_AMINE_B:806519:model-20"
"N_ACETYL_AMINE_B:806519:model-3","N_ACETYL_AMINE_B","806519","3","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","22ba13a624a2b6e3e3732ed69488999a5ad6a70d1cd2961fa21ea54d2840e359","N_ACETYL_AMINE_B:806519:model-3"
"N_ACETYL_AMINE_B:806519:model-4","N_ACETYL_AMINE_B","806519","4","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","af9ea1520e801762162d438dd7b681b9183e7e9a5cc457ea3073df196e1603e2","N_ACETYL_AMINE_B:806519:model-4"
"N_ACETYL_AMINE_B:806519:model-5","N_ACETYL_AMINE_B","806519","5","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","3","false","9e2bed4dc95c33ce4989ba69dc852c87fe071300f6b625aadb1a1af53ae0f3ff","N_ACETYL_AMINE_B:806519:model-5"
"N_ACETYL_AMINE_B:806519:model-6","N_ACETYL_AMINE_B","806519","6","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","3999ba5bbfe599a3422041b72854f43bbb68266821909216eb839b02581b6498","N_ACETYL_AMINE_B:806519:model-6"
"N_ACETYL_AMINE_B:806519:model-7","N_ACETYL_AMINE_B","806519","7","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","6","false","d7fe3fb67a337a3a66be2eaf6310ec5cd2c1561daff966db582e5daaaa754d1a","N_ACETYL_AMINE_B:806519:model-7"
"N_ACETYL_AMINE_B:806519:model-8","N_ACETYL_AMINE_B","806519","8","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","5","false","b0b5b72b6e49df69b9e78d19a83d80b7a52ea59236df8fb7faa3dddaedcc6ee8","N_ACETYL_AMINE_B:806519:model-8"
"N_ACETYL_AMINE_B:806519:model-9","N_ACETYL_AMINE_B","806519","9","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7B_n_acetyl_amine_seed806519.pdbqt","8e6019dde87116dd4b761398012ad69cbd61ab31b975f4f484d36ceef7362ef0","ADMITTED_ADEQUATE","ADMITTED","66","66","5","false","af35790d1dc5143fffd7c7f4e5556b7d5759bb54dd1c7837ba5a8610be360b66","N_ACETYL_AMINE_B:806519:model-9"
"QUINOLINE_REGIOISOMER_A:172904:model-1","QUINOLINE_REGIOISOMER_A","172904","1","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_quinoline_regioisomer_seed172904.pdbqt","e55cc98c072e7bcd6eea8d87441f25ce57523cea456fd511356c80a45c62e06f","ADMITTED_ADEQUATE","ADMITTED","61","61","6","false","7df0ae9043e8fcb340067868847c3bfbe510f239d80a3c6b6ba21f0f7d7433ac","QUINOLINE_REGIOISOMER_A:172904:model-1"
"QUINOLINE_REGIOISOMER_A:172904:model-10","QUINOLINE_REGIOISOMER_A","172904","10","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_quinoline_regioisomer_seed172904.pdbqt","e55cc98c072e7bcd6eea8d87441f25ce57523cea456fd511356c80a45c62e06f","ADMITTED_ADEQUATE","ADMITTED","61","61","7","false","68c28830fa0e627ad469ca37210c3a6abfb8fb3764c8677e8344eac14d93b3d2","QUINOLINE_REGIOISOMER_A:172904:model-10"
